fecha;provincia;Sexo;edad;personas_vacunadas_campaña_2025_acumulado;porcentaje_residentes_campaña_2025;sigla
2025-12-14;León;Hombre;20-29;117;0.605276772;LE
2025-12-14;León;Hombre;60-69;5575;15.9458841;LE
2025-12-14;León;Hombre;70-79;9436;39.90526939;LE
2025-12-14;León;Hombre;80-89;7179;54.67631379;LE
2025-12-14;León;Mujer;0-4;6;0.106496273;LE
2025-12-14;León;Mujer;30-39;522;2.419354839;LE
2025-12-14;León;Mujer;40-49;910;2.817599158;LE
2025-12-14;León;Mujer;60-69;4734;13.36118089;LE
2025-12-14;León;Mujer;70-79;8685;32.15356707;LE
2025-12-14;Palencia;Hombre;05-12;13;0.255202199;PA
2025-12-14;Palencia;Hombre;13-19;35;0.726442507;PA
2025-12-14;Palencia;Hombre;30-39;158;1.862109605;PA
2025-12-14;Palencia;Hombre;50-59;777;6.136956007;PA
2025-12-14;Palencia;Hombre;70-79;3880;45.23198881;PA
2025-12-14;Palencia;Hombre;80-89;2434;60.3820392;PA
2025-12-14;Palencia;Mujer;05-12;17;0.360016942;PA
2025-12-14;Palencia;Mujer;20-29;85;1.288464454;PA
2025-12-14;Palencia;Mujer;30-39;219;2.798006899;PA
2025-12-14;Palencia;Mujer;40-49;407;3.719272594;PA
2025-12-14;Palencia;Mujer;50-59;774;6.340104849;PA
2025-12-14;Palencia;Mujer;60-69;1800;14.2675967;PA
2025-12-14;Palencia;Hombre;0-4;5;0.209643606;PA
2025-12-14;Palencia;Hombre;>89;757;70.41860465;PA
2025-12-14;Palencia;Mujer;0-4;4;0.179937022;PA
2025-12-14;Palencia;Mujer;80-89;3156;51.43415906;PA
2025-12-14;Palencia;Mujer;>89;1919;67.80918728;PA
2025-12-14;Palencia;Hombre;20-29;100;1.425110446;PA
2025-12-14;Palencia;Hombre;40-49;343;3.024958109;PA
2025-12-14;Palencia;Hombre;60-69;2151;16.72628305;PA
2025-12-14;Palencia;Mujer;13-19;26;0.568678915;PA
2025-12-14;Palencia;Mujer;70-79;3188;35.24209595;PA
2025-12-14;Salamanca;Hombre;0-4;8;0.166320166;SA
2025-12-14;Salamanca;Hombre;05-12;29;0.288213079;SA
2025-12-14;Salamanca;Hombre;20-29;148;0.949691992;SA
2025-12-14;Salamanca;Hombre;30-39;310;1.847437426;SA
2025-12-14;Salamanca;Hombre;50-59;1418;5.608733486;SA
2025-12-14;Salamanca;Hombre;>89;2007;69.15920055;SA
2025-12-14;Salamanca;Mujer;30-39;576;3.482677308;SA
2025-12-14;Salamanca;Mujer;60-69;3694;15.19601794;SA
2025-12-14;Salamanca;Mujer;80-89;7410;51.15283722;SA
2025-12-14;Salamanca;Hombre;13-19;57;0.535412361;SA
2025-12-14;Salamanca;Hombre;60-69;4128;17.32997481;SA
2025-12-14;Salamanca;Mujer;0-4;7;0.156110616;SA
2025-12-14;Salamanca;Mujer;13-19;65;0.644585482;SA
2025-12-14;Salamanca;Mujer;20-29;289;1.921287063;SA
2025-12-14;Salamanca;Mujer;50-59;1667;6.271868769;SA
2025-12-14;Salamanca;Mujer;>89;4191;68.88560158;SA
2025-12-14;Salamanca;Hombre;40-49;675;3.041910771;SA
2025-12-14;Salamanca;Hombre;70-79;7273;43.77369847;SA
2025-12-14;Salamanca;Hombre;80-89;5760;57.58272518;SA
2025-12-14;Salamanca;Mujer;05-12;12;0.124662373;SA
2025-12-14;Salamanca;Mujer;40-49;928;4.129951046;SA
2025-12-14;Salamanca;Mujer;70-79;6877;35.9018533;SA
2025-12-14;Segovia;Hombre;20-29;89;1.084968914;SE
2025-12-14;Segovia;Hombre;30-39;148;1.681818182;SE
2025-12-14;Segovia;Hombre;50-59;835;6.455852791;SE
2025-12-14;Segovia;Hombre;60-69;2508;22.06775187;SE
2025-12-14;Segovia;Hombre;70-79;3715;53.25401376;SE
2025-12-14;Segovia;Mujer;30-39;270;3.293486216;SE
2025-12-14;Segovia;Mujer;40-49;515;4.574524782;SE
2025-12-14;Segovia;Mujer;50-59;1058;8.49049033;SE
2025-12-14;Segovia;Mujer;60-69;2349;22.33314318;SE
2025-12-14;Segovia;Mujer;>89;1830;75.52620718;SE
2025-12-14;Segovia;Hombre;0-4;1;0.037481259;SE
2025-12-14;Segovia;Hombre;05-12;13;0.234530038;SE
2025-12-14;Segovia;Hombre;13-19;49;0.875625447;SE
2025-12-14;Segovia;Hombre;40-49;341;2.928043964;SE
2025-12-14;Segovia;Hombre;80-89;2493;67.07021792;SE
2025-12-14;Segovia;Hombre;>89;871;82.09236569;SE
2025-12-14;Segovia;Mujer;05-12;15;0.286095747;SE
2025-12-14;Segovia;Mujer;20-29;157;2.075895809;SE
2025-12-14;Segovia;Mujer;0-4;2;0.079840319;SE
2025-12-14;Segovia;Mujer;13-19;36;0.684280555;SE
2025-12-14;Segovia;Mujer;70-79;3273;45.72506287;SE
2025-12-14;Segovia;Mujer;80-89;3373;61.07188122;SE
2025-12-14;Soria;Hombre;0-4;1;0.06377551;SO
2025-12-14;Soria;Hombre;05-12;1;0.032268474;SO
2025-12-14;Soria;Hombre;13-19;7;0.230187438;SO
2025-12-14;Soria;Hombre;40-49;163;2.493117161;SO
2025-12-14;Soria;Hombre;50-59;423;5.781848004;SO
2025-12-14;Soria;Hombre;60-69;1354;20.49031477;SO
2025-12-14;Soria;Mujer;05-12;0;0.0;SO
2025-12-14;Soria;Mujer;13-19;11;0.392716887;SO
2025-12-14;Soria;Mujer;20-29;65;1.545778835;SO
2025-12-14;Soria;Mujer;30-39;137;2.933618844;SO
2025-12-14;Soria;Mujer;70-79;1910;43.7972942;SO
2025-12-14;Soria;Hombre;20-29;32;0.691592825;SO
2025-12-14;Soria;Hombre;30-39;66;1.30952381;SO
2025-12-14;Soria;Hombre;70-79;2168;49.02758933;SO
2025-12-14;Soria;Hombre;80-89;1801;69.72512582;SO
2025-12-14;Soria;Hombre;>89;689;77.328844;SO
2025-12-14;Soria;Mujer;40-49;214;3.529023747;SO
2025-12-14;Soria;Mujer;50-59;486;7.246160728;SO
2025-12-14;Soria;Mujer;60-69;1098;18.42900302;SO
2025-12-14;Soria;Mujer;>89;1305;75.65217391;SO
2025-12-14;Soria;Mujer;0-4;0;0.0;SO
2025-12-14;Soria;Mujer;80-89;2207;62.32702626;SO
2025-12-14;Valladolid;Hombre;05-12;44;0.236597301;VA
2025-12-14;Valladolid;Hombre;70-79;13490;52.33144542;VA
2025-12-14;Valladolid;Mujer;0-4;6;0.074524904;VA
2025-12-14;Valladolid;Mujer;60-69;8273;22.18497761;VA
2025-12-14;Valladolid;Mujer;70-79;12710;42.06102323;VA
2025-12-14;Valladolid;Hombre;0-4;11;0.131327603;VA
2025-12-14;Valladolid;Hombre;13-19;189;0.994318182;VA
2025-12-14;Valladolid;Hombre;20-29;333;1.353328456;VA
2025-12-14;Valladolid;Hombre;30-39;613;2.277286574;VA
2025-12-14;Valladolid;Hombre;40-49;1435;3.495140902;VA
2025-12-14;Valladolid;Hombre;60-69;8642;25.34682505;VA
2025-12-14;Valladolid;Hombre;80-89;8951;70.24248607;VA
2025-12-14;Valladolid;Hombre;>89;2092;76.79882526;VA
2025-12-14;Valladolid;Mujer;30-39;1076;4.067899134;VA
2025-12-14;Valladolid;Mujer;80-89;11125;60.32098899;VA
2025-12-14;Valladolid;Mujer;>89;4752;73.38996139;VA
2025-12-14;Valladolid;Hombre;50-59;3086;7.412567256;VA
2025-12-14;Valladolid;Mujer;05-12;32;0.181859514;VA
2025-12-14;Valladolid;Mujer;13-19;186;1.048478016;VA
2025-12-14;Valladolid;Mujer;20-29;531;2.24107369;VA
2025-12-14;Valladolid;Mujer;40-49;1888;4.609149944;VA
2025-12-14;Valladolid;Mujer;50-59;3281;7.690865193;VA
2025-12-14;Zamora;Hombre;05-12;7;0.159308147;ZA
2025-12-14;Zamora;Hombre;13-19;8;0.177422932;ZA
2025-12-14;Zamora;Hombre;20-29;56;0.799428979;ZA
2025-12-14;Zamora;Hombre;50-59;592;4.506699147;ZA
2025-12-14;Zamora;Hombre;70-79;4193;41.85048408;ZA
2025-12-14;Zamora;Mujer;0-4;0;0.0;ZA
2025-12-14;Zamora;Mujer;13-19;15;0.351864884;ZA
2025-12-14;Zamora;Mujer;20-29;76;1.180490836;ZA
2025-12-14;Zamora;Mujer;40-49;341;3.148661127;ZA
2025-12-14;Zamora;Hombre;0-4;0;0.0;ZA
2025-12-14;Zamora;Hombre;30-39;112;1.360378963;ZA
2025-12-14;Zamora;Hombre;80-89;3495;56.78310317;ZA
2025-12-14;Zamora;Hombre;>89;1258;68.22125813;ZA
2025-12-14;Zamora;Mujer;60-69;1640;12.66604881;ZA
2025-12-14;Zamora;Mujer;70-79;3558;33.41472577;ZA
2025-12-14;Zamora;Mujer;>89;2339;65.6285073;ZA
2025-12-14;Zamora;Hombre;40-49;258;2.2546535;ZA
2025-12-14;Zamora;Hombre;60-69;2066;15.11117613;ZA
2025-12-14;Zamora;Mujer;05-12;4;0.099850225;ZA
2025-12-14;Zamora;Mujer;30-39;183;2.395287958;ZA
2025-12-14;Zamora;Mujer;50-59;648;5.097545626;ZA
2025-12-14;Zamora;Mujer;80-89;4399;49.55502985;ZA
2025-12-07;Ávila;Hombre;0-4;2;0.080515298;AV
2025-12-07;Ávila;Hombre;30-39;132;1.578947368;AV
2025-12-07;Ávila;Hombre;50-59;673;5.252068051;AV
2025-12-07;Ávila;Hombre;80-89;2516;53.70330843;AV
2025-12-07;Ávila;Mujer;40-49;360;3.271834954;AV
2025-12-07;Ávila;Mujer;80-89;3075;48.16729323;AV
2025-12-07;Ávila;Mujer;>89;1608;57.55189692;AV
2025-12-07;Ávila;Hombre;40-49;290;2.514959674;AV
2025-12-07;Ávila;Hombre;60-69;2121;16.9273743;AV
2025-12-07;Ávila;Mujer;0-4;0;0.0;AV
2025-12-07;Ávila;Mujer;05-12;4;0.08097166;AV
2025-12-07;Ávila;Mujer;70-79;3075;36.31317903;AV
2025-12-07;Ávila;Hombre;05-12;8;0.148560817;AV
2025-12-07;Ávila;Hombre;13-19;30;0.54535539;AV
2025-12-07;Ávila;Hombre;20-29;84;1.118210863;AV
2025-12-07;Ávila;Hombre;70-79;3593;42.67220903;AV
2025-12-07;Ávila;Hombre;>89;856;62.34522942;AV
2025-12-07;Ávila;Mujer;13-19;23;0.455716267;AV
2025-12-07;Ávila;Mujer;20-29;99;1.415701416;AV
2025-12-07;Ávila;Mujer;30-39;196;2.456140351;AV
2025-12-07;Ávila;Mujer;50-59;769;6.190629528;AV
2025-12-07;Ávila;Mujer;60-69;1870;16.21856028;AV
2025-12-07;Burgos;Hombre;0-4;4;0.068787618;BU
2025-12-07;Burgos;Hombre;20-29;123;0.699300699;BU
2025-12-07;Burgos;Hombre;80-89;5780;63.90977444;BU
2025-12-07;Burgos;Mujer;40-49;825;3.191983286;BU
2025-12-07;Burgos;Mujer;70-79;7104;37.70500504;BU
2025-12-07;Burgos;Hombre;05-12;17;0.134664132;BU
2025-12-07;Burgos;Hombre;30-39;231;1.175153889;BU
2025-12-07;Burgos;Hombre;40-49;601;2.219759926;BU
2025-12-07;Burgos;Hombre;50-59;1394;4.845830292;BU
2025-12-07;Burgos;Hombre;70-79;8224;45.01368363;BU
2025-12-07;Burgos;Mujer;30-39;432;2.351020408;BU
2025-12-07;Burgos;Mujer;80-89;7222;55.94979857;BU
2025-12-07;Burgos;Hombre;13-19;61;0.481604295;BU
2025-12-07;Burgos;Hombre;60-69;4468;17.17536711;BU
2025-12-07;Burgos;Hombre;>89;1637;71.08119844;BU
2025-12-07;Burgos;Mujer;0-4;5;0.091207588;BU
2025-12-07;Burgos;Mujer;05-12;10;0.083970107;BU
2025-12-07;Burgos;Mujer;13-19;54;0.454201363;BU
2025-12-07;Burgos;Mujer;20-29;233;1.473471195;BU
2025-12-07;Burgos;Mujer;50-59;1602;5.722041647;BU
2025-12-07;Burgos;Mujer;60-69;3890;15.4622784;BU
2025-12-07;Burgos;Mujer;>89;3987;69.97191997;BU
2025-12-07;Castilla y León;Hombre;0-4;37;0.088282032;Castilla y LE
2025-12-07;Castilla y León;Hombre;30-39;1974;2.938216945;Castilla y LE
2025-12-07;Castilla y León;Hombre;50-59;10508;6.199861032;Castilla y LE
2025-12-07;Castilla y León;Hombre;60-69;32558;16.41452216;Castilla y LE
2025-12-07;Castilla y León;Mujer;0-4;32;0.095394034;Castilla y LE
2025-12-07;Castilla y León;Mujer;13-19;431;0.575799468;Castilla y LE
2025-12-07;Castilla y León;Mujer;40-49;6253;3.127001252;Castilla y LE
2025-12-07;Castilla y León;Mujer;80-89;51258;56.11487795;Castilla y LE
2025-12-07;Castilla y León;Mujer;>89;27333;68.59536768;Castilla y LE
2025-12-07;Castilla y León;Hombre;13-19;456;0.576961872;Castilla y LE
2025-12-07;Castilla y León;Hombre;20-29;1042;1.605678385;Castilla y LE
2025-12-07;Castilla y León;Hombre;40-49;4631;3.630739837;Castilla y LE
2025-12-07;Castilla y León;Hombre;80-89;40193;52.97869256;Castilla y LE
2025-12-07;Castilla y León;Mujer;05-12;113;0.172792755;Castilla y LE
2025-12-07;Castilla y León;Mujer;20-29;1702;1.248794779;Castilla y LE
2025-12-07;Castilla y León;Mujer;60-69;28969;17.42297795;Castilla y LE
2025-12-07;Castilla y León;Hombre;05-12;148;0.154487661;Castilla y LE
2025-12-07;Castilla y León;Hombre;70-79;55525;36.99242435;Castilla y LE
2025-12-07;Castilla y León;Hombre;>89;12653;67.78276949;Castilla y LE
2025-12-07;Castilla y León;Mujer;30-39;3517;2.234495069;Castilla y LE
2025-12-07;Castilla y León;Mujer;50-59;11806;5.85456315;Castilla y LE
2025-12-07;Castilla y León;Mujer;70-79;50039;40.85354966;Castilla y LE
2025-12-07;León;Hombre;05-12;20;0.152613506;LE
2025-12-07;León;Hombre;13-19;42;0.317892825;LE
2025-12-07;León;Hombre;30-39;255;1.121766673;LE
2025-12-07;León;Hombre;60-69;5426;15.51970711;LE
2025-12-07;León;Mujer;30-39;499;2.312754913;LE
2025-12-07;León;Mujer;50-59;1701;4.695652174;LE
2025-12-07;León;Mujer;70-79;8547;31.6426641;LE
2025-12-07;León;Mujer;80-89;9435;46.50532334;LE
2025-12-07;León;Hombre;0-4;6;0.098199673;LE
2025-12-07;León;Hombre;40-49;650;2.02076727;LE
2025-12-07;León;Hombre;50-59;1545;4.33367928;LE
2025-12-07;León;Hombre;80-89;7096;54.04417365;LE
2025-12-07;León;Hombre;>89;2521;66.67548268;LE
2025-12-07;León;Mujer;0-4;6;0.106496273;LE
2025-12-07;León;Mujer;>89;5455;62.7299908;LE
2025-12-07;León;Hombre;20-29;114;0.589756855;LE
2025-12-07;León;Hombre;70-79;9252;39.1271251;LE
2025-12-07;León;Mujer;05-12;19;0.155597412;LE
2025-12-07;León;Mujer;13-19;38;0.299259726;LE
2025-12-07;León;Mujer;20-29;193;1.077610274;LE
2025-12-07;León;Mujer;40-49;884;2.737096325;LE
2025-12-07;León;Mujer;60-69;4615;13.02531681;LE
2025-12-07;Palencia;Hombre;0-4;4;0.167714885;PA
2025-12-07;Palencia;Hombre;05-12;13;0.255202199;PA
2025-12-07;Palencia;Hombre;13-19;31;0.643420506;PA
2025-12-07;Palencia;Hombre;20-29;65;0.92632179;PA
2025-12-07;Palencia;Hombre;30-39;129;1.520329994;PA
2025-12-07;Palencia;Hombre;40-49;293;2.584002117;PA
2025-12-07;Palencia;Hombre;>89;754;70.13953488;PA
2025-12-07;Palencia;Mujer;0-4;4;0.179937022;PA
2025-12-07;Palencia;Mujer;30-39;206;2.631915165;PA
2025-12-07;Palencia;Mujer;40-49;385;3.518230832;PA
2025-12-07;Palencia;Mujer;50-59;743;6.086173001;PA
2025-12-07;Palencia;Mujer;70-79;3147;34.78885695;PA
2025-12-07;Palencia;Mujer;80-89;3115;50.76597132;PA
2025-12-07;Palencia;Hombre;60-69;2030;15.78538103;PA
2025-12-07;Palencia;Mujer;>89;1902;67.20848057;PA
2025-12-07;Palencia;Hombre;50-59;694;5.481399573;PA
2025-12-07;Palencia;Hombre;70-79;3781;44.07787363;PA
2025-12-07;Palencia;Hombre;80-89;2390;59.29049864;PA
2025-12-07;Palencia;Mujer;05-12;17;0.360016942;PA
2025-12-07;Palencia;Mujer;13-19;23;0.503062117;PA
2025-12-07;Palencia;Mujer;20-29;77;1.167197211;PA
2025-12-07;Palencia;Mujer;60-69;1749;13.86334813;PA
2025-12-07;Salamanca;Hombre;05-12;25;0.248459551;SA
2025-12-07;Salamanca;Hombre;30-39;300;1.78784267;SA
2025-12-07;Salamanca;Hombre;80-89;5715;57.13286014;SA
2025-12-07;Salamanca;Hombre;>89;1989;68.53893866;SA
2025-12-07;Salamanca;Mujer;0-4;7;0.156110616;SA
2025-12-07;Salamanca;Mujer;50-59;1627;6.121374017;SA
2025-12-07;Salamanca;Hombre;70-79;7186;43.25007523;SA
2025-12-07;Salamanca;Mujer;05-12;12;0.124662373;SA
2025-12-07;Salamanca;Mujer;13-19;60;0.595001983;SA
2025-12-07;Salamanca;Mujer;40-49;898;3.996439697;SA
2025-12-07;Salamanca;Mujer;70-79;6787;35.43200209;SA
2025-12-07;Salamanca;Mujer;>89;4165;68.45825115;SA
2025-12-07;Salamanca;Hombre;0-4;8;0.166320166;SA
2025-12-07;Salamanca;Hombre;13-19;53;0.497839564;SA
2025-12-07;Salamanca;Hombre;20-29;144;0.924024641;SA
2025-12-07;Salamanca;Hombre;40-49;640;2.884182064;SA
2025-12-07;Salamanca;Hombre;50-59;1381;5.462384305;SA
2025-12-07;Salamanca;Hombre;60-69;4039;16.95633921;SA
2025-12-07;Salamanca;Mujer;20-29;270;1.794974073;SA
2025-12-07;Salamanca;Mujer;30-39;558;3.373843642;SA
2025-12-07;Salamanca;Mujer;60-69;3597;14.79698877;SA
2025-12-07;Salamanca;Mujer;80-89;7354;50.76625708;SA
2025-12-07;Segovia;Hombre;05-12;13;0.234530038;SE
2025-12-07;Segovia;Hombre;20-29;85;1.036206266;SE
2025-12-07;Segovia;Hombre;60-69;2453;21.58380994;SE
2025-12-07;Segovia;Hombre;80-89;2466;66.34382567;SE
2025-12-07;Segovia;Mujer;0-4;2;0.079840319;SE
2025-12-07;Segovia;Mujer;30-39;260;3.171505245;SE
2025-12-07;Segovia;Mujer;80-89;3352;60.69165309;SE
2025-12-07;Segovia;Hombre;0-4;1;0.037481259;SE
2025-12-07;Segovia;Hombre;30-39;145;1.647727273;SE
2025-12-07;Segovia;Hombre;50-59;806;6.231637544;SE
2025-12-07;Segovia;Hombre;70-79;3662;52.49426606;SE
2025-12-07;Segovia;Hombre;>89;866;81.62111216;SE
2025-12-07;Segovia;Mujer;20-29;153;2.023006743;SE
2025-12-07;Segovia;Mujer;40-49;504;4.476816486;SE
2025-12-07;Segovia;Mujer;70-79;3227;45.08242526;SE
2025-12-07;Segovia;Mujer;>89;1823;75.23730912;SE
2025-12-07;Segovia;Hombre;13-19;47;0.839885633;SE
2025-12-07;Segovia;Hombre;40-49;326;2.799244376;SE
2025-12-07;Segovia;Mujer;05-12;15;0.286095747;SE
2025-12-07;Segovia;Mujer;13-19;34;0.646264969;SE
2025-12-07;Segovia;Mujer;50-59;1020;8.185538881;SE
2025-12-07;Segovia;Mujer;60-69;2292;21.79121506;SE
2025-12-07;Soria;Hombre;20-29;32;0.691592825;SO
2025-12-07;Soria;Hombre;60-69;1337;20.23305085;SO
2025-12-07;Soria;Hombre;80-89;1783;69.02826171;SO
2025-12-07;Soria;Hombre;>89;687;77.1043771;SO
2025-12-07;Soria;Mujer;05-12;0;0.0;SO
2025-12-07;Soria;Mujer;30-39;133;2.847965739;SO
2025-12-07;Soria;Mujer;40-49;210;3.463060686;SO
2025-12-07;Soria;Mujer;60-69;1080;18.12688822;SO
2025-12-07;Soria;Mujer;70-79;1896;43.47626691;SO
2025-12-07;Soria;Hombre;0-4;1;0.06377551;SO
2025-12-07;Soria;Hombre;05-12;1;0.032268474;SO
2025-12-07;Soria;Hombre;30-39;63;1.25;SO
2025-12-07;Soria;Mujer;13-19;10;0.357015352;SO
2025-12-07;Soria;Mujer;50-59;472;7.037423587;SO
2025-12-07;Soria;Hombre;13-19;6;0.197303519;SO
2025-12-07;Soria;Hombre;40-49;162;2.477821964;SO
2025-12-07;Soria;Hombre;50-59;411;5.617823948;SO
2025-12-07;Soria;Hombre;70-79;2144;48.48484848;SO
2025-12-07;Soria;Mujer;0-4;0;0.0;SO
2025-12-07;Soria;Mujer;20-29;61;1.450653983;SO
2025-12-07;Soria;Mujer;80-89;2196;62.01637955;SO
2025-12-07;Soria;Mujer;>89;1298;75.24637681;SO
2025-12-07;Valladolid;Hombre;05-12;44;0.236597301;VA
2025-12-07;Valladolid;Hombre;13-19;177;0.931186869;VA
2025-12-07;Valladolid;Hombre;40-49;1394;3.395279733;VA
2025-12-07;Valladolid;Hombre;>89;2082;76.43171806;VA
2025-12-07;Valladolid;Mujer;0-4;6;0.074524904;VA
2025-12-07;Valladolid;Mujer;70-79;12601;41.70031107;VA
2025-12-07;Valladolid;Mujer;80-89;11053;59.93059697;VA
2025-12-07;Valladolid;Hombre;0-4;11;0.131327603;VA
2025-12-07;Valladolid;Hombre;30-39;590;2.19184189;VA
2025-12-07;Valladolid;Hombre;50-59;3001;7.208397387;VA
2025-12-07;Valladolid;Hombre;60-69;8517;24.98020238;VA
2025-12-07;Valladolid;Mujer;20-29;514;2.169325568;VA
2025-12-07;Valladolid;Mujer;30-39;1038;3.924237269;VA
2025-12-07;Valladolid;Mujer;40-49;1834;4.477320443;VA
2025-12-07;Valladolid;Mujer;50-59;3206;7.515060594;VA
2025-12-07;Valladolid;Mujer;>89;4738;73.17374517;VA
2025-12-07;Valladolid;Hombre;20-29;320;1.300495814;VA
2025-12-07;Valladolid;Hombre;70-79;13369;51.86205291;VA
2025-12-07;Valladolid;Hombre;80-89;8902;69.85796123;VA
2025-12-07;Valladolid;Mujer;05-12;32;0.181859514;VA
2025-12-07;Valladolid;Mujer;13-19;175;0.986471251;VA
2025-12-07;Valladolid;Mujer;60-69;8139;21.82564158;VA
2025-12-07;Zamora;Hombre;0-4;0;0.0;ZA
2025-12-07;Zamora;Hombre;50-59;574;4.369671133;ZA
2025-12-07;Zamora;Hombre;70-79;4135;41.27158399;ZA
2025-12-07;Zamora;Hombre;>89;1251;67.84164859;ZA
2025-12-07;Zamora;Mujer;70-79;3521;33.06724267;ZA
2025-12-07;Zamora;Mujer;>89;2333;65.46015713;ZA
2025-12-07;Zamora;Hombre;20-29;53;0.756602427;ZA
2025-12-07;Zamora;Hombre;30-39;109;1.32394024;ZA
2025-12-07;Zamora;Hombre;40-49;251;2.193480731;ZA
2025-12-07;Zamora;Hombre;80-89;3468;56.34443542;ZA
2025-12-07;Zamora;Mujer;05-12;4;0.099850225;ZA
2025-12-07;Zamora;Mujer;13-19;12;0.281491907;ZA
2025-12-07;Zamora;Mujer;30-39;182;2.382198953;ZA
2025-12-07;Zamora;Mujer;60-69;1618;12.4961384;ZA
2025-12-07;Zamora;Mujer;80-89;4368;49.20581277;ZA
2025-12-07;Zamora;Hombre;05-12;7;0.159308147;ZA
2025-12-07;Zamora;Hombre;13-19;7;0.155245065;ZA
2025-12-07;Zamora;Hombre;60-69;2033;14.8698069;ZA
2025-12-07;Zamora;Mujer;0-4;0;0.0;ZA
2025-12-07;Zamora;Mujer;20-29;74;1.149425287;ZA
2025-12-07;Zamora;Mujer;40-49;333;3.074792244;ZA
2025-12-07;Zamora;Mujer;50-59;638;5.018879799;ZA
2025-11-30;Ávila;Hombre;0-4;1;0.040257649;AV
2025-11-30;Ávila;Hombre;13-19;27;0.490819851;AV
2025-11-30;Ávila;Hombre;40-49;272;2.358858729;AV
2025-11-30;Ávila;Hombre;60-69;2044;16.31284916;AV
2025-11-30;Ávila;Hombre;80-89;2466;52.63607257;AV
2025-11-30;Ávila;Hombre;>89;846;61.61689731;AV
2025-11-30;Ávila;Mujer;0-4;0;0.0;AV
2025-11-30;Ávila;Mujer;20-29;93;1.32990133;AV
2025-11-30;Ávila;Mujer;30-39;189;2.368421053;AV
2025-11-30;Ávila;Mujer;40-49;342;3.108243206;AV
2025-11-30;Ávila;Mujer;80-89;3011;47.16478697;AV
2025-11-30;Ávila;Mujer;>89;1589;56.87186829;AV
2025-11-30;Ávila;Hombre;05-12;6;0.111420613;AV
2025-11-30;Ávila;Hombre;50-59;635;4.955517403;AV
2025-11-30;Ávila;Hombre;70-79;3483;41.36579572;AV
2025-11-30;Ávila;Mujer;05-12;4;0.08097166;AV
2025-11-30;Ávila;Mujer;50-59;727;5.852519723;AV
2025-11-30;Ávila;Mujer;70-79;2990;35.30940009;AV
2025-11-30;Ávila;Hombre;20-29;74;0.985090522;AV
2025-11-30;Ávila;Hombre;30-39;127;1.519138756;AV
2025-11-30;Ávila;Mujer;13-19;21;0.416088766;AV
2025-11-30;Ávila;Mujer;60-69;1809;15.68950564;AV
2025-11-30;Burgos;Hombre;0-4;4;0.068787618;BU
2025-11-30;Burgos;Hombre;05-12;15;0.118821293;BU
2025-11-30;Burgos;Hombre;13-19;53;0.418443076;BU
2025-11-30;Burgos;Hombre;20-29;112;0.636761612;BU
2025-11-30;Burgos;Hombre;30-39;215;1.093757949;BU
2025-11-30;Burgos;Mujer;05-12;8;0.067176085;BU
2025-11-30;Burgos;Mujer;13-19;49;0.412145681;BU
2025-11-30;Burgos;Mujer;20-29;221;1.397584266;BU
2025-11-30;Burgos;Mujer;>89;3879;68.07651808;BU
2025-11-30;Burgos;Hombre;50-59;1303;4.529495603;BU
2025-11-30;Burgos;Hombre;80-89;5630;62.25121628;BU
2025-11-30;Burgos;Hombre;>89;1601;69.51801997;BU
2025-11-30;Burgos;Mujer;0-4;5;0.091207588;BU
2025-11-30;Burgos;Mujer;30-39;402;2.187755102;BU
2025-11-30;Burgos;Mujer;50-59;1511;5.397006822;BU
2025-11-30;Burgos;Mujer;70-79;6852;36.36749642;BU
2025-11-30;Burgos;Hombre;40-49;562;2.075715605;BU
2025-11-30;Burgos;Hombre;60-69;4261;16.37964173;BU
2025-11-30;Burgos;Hombre;70-79;7972;43.63437329;BU
2025-11-30;Burgos;Mujer;40-49;775;2.998529753;BU
2025-11-30;Burgos;Mujer;60-69;3732;14.83424756;BU
2025-11-30;Burgos;Mujer;80-89;7013;54.33064766;BU
2025-11-30;Castilla y León;Hombre;20-29;945;1.501127044;Castilla y LE
2025-11-30;Castilla y León;Hombre;30-39;1831;2.776380224;Castilla y LE
2025-11-30;Castilla y León;Hombre;70-79;53872;35.89832921;Castilla y LE
2025-11-30;Castilla y León;Mujer;70-79;48559;39.64406319;Castilla y LE
2025-11-30;Castilla y León;Hombre;13-19;429;0.527200592;Castilla y LE
2025-11-30;Castilla y León;Hombre;40-49;4333;3.411136288;Castilla y LE
2025-11-30;Castilla y León;Hombre;60-69;31129;15.72892427;Castilla y LE
2025-11-30;Castilla y León;Hombre;80-89;39320;51.84291719;Castilla y LE
2025-11-30;Castilla y León;Hombre;>89;12450;66.69562412;Castilla y LE
2025-11-30;Castilla y León;Mujer;0-4;30;0.085427493;Castilla y LE
2025-11-30;Castilla y León;Mujer;60-69;27751;16.67685571;Castilla y LE
2025-11-30;Castilla y León;Mujer;80-89;50160;54.90573345;Castilla y LE
2025-11-30;Castilla y León;Hombre;0-4;32;0.082396563;Castilla y LE
2025-11-30;Castilla y León;Hombre;05-12;133;0.124410418;Castilla y LE
2025-11-30;Castilla y León;Hombre;50-59;9861;5.858231739;Castilla y LE
2025-11-30;Castilla y León;Mujer;05-12;91;0.14829723;Castilla y LE
2025-11-30;Castilla y León;Mujer;13-19;394;0.534065418;Castilla y LE
2025-11-30;Castilla y León;Mujer;20-29;1592;1.154231254;Castilla y LE
